kategorie,zarizeni,nazev_poskytovatele,adresa_poskytovatele,ico,nazev_zarizeni_poskytovatele,vedouci_zarizeni,adresa_zarizeni_poskytovatele,datum_sluzba_od,forma_poskytovani_soc_sluz,cilova_skupina_klientu,vekova_kategorie,pocet_luzek,provozni_doba,kontakty
denní stacionáře,Denní stacionáře (7677225),"Sociální služby Vyškov, příspěvková organizace","Polní 252/1, Brňany, 682 01 Vyškov 1",226556,Denní stacionář pro osoby se zdravotním postižením,Mgr. Dana Indráková,"Purkyňova 421/36, Nosálovice, 682 01 Vyškov 1",1.1.2007,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením","mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)",počet klientů - 14,"pondělí:
6:30 - 15:30
úterý:
6:30 - 15:30
středa:
6:30 - 15:30
čtvrtek:
6:30 - 15:30
pátek:
6:30 - 15:30
sobota:
neděle:","['517333910', 'stacionar@socialnisluzbyvyskov.info', 'http://www.socialnisluzbyvyskov.info']"
denní stacionáře,Denní stacionáře (4709217),"Spolusetkávání Přerov, z.ú.","Kosmákova 2324/46, Přerov I-Město, 750 02 Přerov 2",4150422,"Spolusetkávání Přerov, z.ú.",Hana Ryšánková,"Kosmákova 2321/48, Přerov I-Město, 750 02 Přerov 2",1.1.2016,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením","dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)","počet klientů - 20
Denní kapacita služby je 20 osob. Okamžitá kapacita služby pro individuální práci je 7 osob, pro skupinovou 20 osob.","pondělí:
6:30 - 15:30
úterý:
6:30 - 15:30
středa:
6:30 - 15:30
čtvrtek:
6:30 - 15:30
pátek:
6:30 - 15:30
sobota:
neděle:","['581 201 334', 'centrumh.prerov@seznam.cz', 'www.spolusetkavaniprerov.cz']"
denní stacionáře,Denní stacionáře (3382932),"Správa zdravotních a sociálních služeb Cheb, příspěvková organizace","Pastýřská 771/4, Cheb, 350 02 Cheb 2",70887985,"Domov pro osoby se zdravotním postižením, týdenní a denní stacionář ""Mája""","Lucie Horváthová, DiS.","Dragounská 931/38, Cheb, 350 02 Cheb 2",1.1.2008,ambulantní,"osoby s kombinovaným postižením
přednostně, které jsou závislé na pomoci jiné fyzické osoby za účelem zajištění potřebné pomoci ve stupni III. - těžká závislost a ve stupni IV. - úplná závislost
osoby s mentálním postižením
přednostně, osoby, které jsou závislé na pomoci jiné fyzické osoby za účelem zajištění potřebné pomoci ve stupni III. - těžká závislost a ve stupni IV. - úplná závislost",děti předškolního věku (3 - 6 let) mladší děti (7 - 10 let) starší děti (11 - 15 let) dorost (16 - 18 let) mladí dospělí (19 - 26 let),"počet klientů - 13
Závazná stanovená celková kapacita je 13 uživatelů na denní pobyt.","pondělí:
6:00 - 16:00
úterý:
6:00 - 16:00
středa:
6:00 - 16:00
čtvrtek:
6:00 - 16:00
pátek:
6:00 - 16:00
sobota:
neděle:","['354 430 629', '354 430 629', 'stacionarmaja@szss-cheb.cz', 'www.szss-cheb.cz']"
denní stacionáře,Denní stacionáře (1291461),"Stacík Slunečnice Mělník, z. s.","Bezručova 727, Mělník, 276 01 Mělník 1",69766720,Denní stacionář Slunečnice,Ing. Vlastimil Kvis,"17. listopadu 246/14, Mělník, 276 01 Mělník 1",1.2.2016,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením","dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)",počet klientů - 12,"pondělí:
7:30 - 15:30
úterý:
7:30 - 15:30
středa:
7:30 - 15:30
čtvrtek:
7:30 - 15:30
pátek:
7:30 - 15:30
sobota:
neděle:","['603 474 959', 'vlast.k@seznam.cz']"
denní stacionáře,Denní stacionáře (8979890),Stacionář Cesta Náchod z.ú.,"Vítkova 3, Běloves, 547 01 Náchod 1",48653292,Stacionář Cesta Náchod z.ú. - denní stacionář,Iva Gábrtová,"Vítkova 3, Běloves, 547 01 Náchod 1",20.12.1993,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením
osoby s tělesným postižením
osoby se zdravotním postižením",- osoby ve věku 7 - 61 let,počet klientů - 17,"pondělí:
7:30 - 16:00
úterý:
7:30 - 16:00
středa:
7:30 - 16:00
čtvrtek:
7:30 - 16:00
pátek:
7:30 - 16:00
sobota:
neděle:","['491 424 764', '602 80 68 28', 'biehounkova@stacionarcesta.cz', 'info@stacionarcesta.cz', 'http://stacionarcesta.cz']"
denní stacionáře,Denní stacionáře (5173305),Stacionář mezi mosty Trutnov,"Náchodská 359, Dolní Předměstí, 541 01 Trutnov 1",70153884,Stacionář mezi mosty Trutnov,Renata Bezděková,"Náchodská 359, Dolní Předměstí, 541 01 Trutnov 1",1.1.2007,ambulantní,"osoby s chronickým duševním onemocněním
Osoby s různými typy demencí, Alzheimerovou chorobou, z Trutnova a okolí.
osoby s kombinovaným postižením
Osoby s kombinovaným postižením (mentálním a tělesným) z Trutnova a okolí.
osoby s mentálním postižením
Osoby z Trutnova a okolí.
senioři
Osoby z Trutnova a okolí.",- osoby s mentálním postižením a kombinovaným postižením od 18 let - osoby s chronickým duševním onemocněním od 55 let - senioři od 65 let,počet klientů - 65,"pondělí:
7:00 - 17:00
úterý:
7:00 - 17:00
středa:
7:00 - 17:00
čtvrtek:
7:00 - 17:00
pátek:
7:00 - 17:00
sobota:
neděle:","['499 826 631', 'stacionar@trutnov.cz', 'http://www.stacionartrutnov.cz']"
denní stacionáře,Denní stacionáře (9266171),Statutární město Brno,"Dominikánské náměstí 196/1, Brno-město, 602 00 Brno 2",44992785,Odbor sociálních služeb,"Mgr. Martina Illeová, DiS.","Kabátníkova 220/8, Brno-Královo Pole, Ponava, 602 00 Brno 2",1.1.2007,ambulantní,"osoby s chronickým duševním onemocněním
osoby s chronickým onemocněním
osoby s jiným zdravotním postižením
osoby s kombinovaným postižením
Osoby, které splňují podmínky pobytu v kolektivním zařízení a nepotřebují bezbariérový přístup - dle individuálního posouzení.
osoby s mentálním postižením
osoby s tělesným postižením
osoby se sluchovým postižením
osoby se zdravotním postižením
osoby se zrakovým postižením
senioři","dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 10,"pondělí:
7:30 - 16:30
úterý:
7:30 - 16:30
středa:
7:30 - 16:30
čtvrtek:
7:30 - 16:30
pátek:
7:30 - 16:30
sobota:
neděle:","['541 428 411', '602 595 256', '541 211 757', 'krpoleps@seznam.cz', 'illeovamartina@krpole.brno.cz']"
denní stacionáře,Denní stacionáře (5486683),"Stéblo, z.s.","Lidická 282, 264 01 Sedlčany",26673622,Stéblo,Mgr. Alena Homolková,"Borotice 27, 262 15 Borotice",1.9.2005,ambulantní,"osoby s chronickým duševním onemocněním
osoby s kombinovaným postižením
osoby s mentálním postižením
osoby s tělesným postižením
osoby se zdravotním postižením",bez omezení věku,počet klientů - 25,"pondělí:
7:00 - 16:00
úterý:
7:00 - 16:00
středa:
7:00 - 16:00
čtvrtek:
7:00 - 16:00
pátek:
7:00 - 16:00
sobota:
neděle:","['774 166 012', 'os.steblo@seznam.cz', 'http://www.steblo.cz']"
denní stacionáře,Denní stacionáře (1084230),Středisko komplexní sociální péče o.p.s.,"5. května 249, Kročehlavy, 272 01 Kladno 1",26480026,Středisko komplexní sociální péče o.p.s.,Mgr. Libuše Homolková,"5. května 249, Kročehlavy, 272 01 Kladno 1",1.1.2002,ambulantní,"osoby s chronickým onemocněním
osoby se zdravotním postižením
senioři","dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)","počet klientů - 25
Stálý počet klientů ve stacionáři je 17, ostatní do množství 25 tvoří klienti, kteří docházejí do stacionáře pouze v určitých dnech. Základ pro denní stacionář tvoří jedna místnost, kde mají klienti vybavení pro odpočinek, zájmovou činnost. Druhou část tvoří zázemí pro poskytování služeb, je zde malá kuchyňka pro přípravu svačiny. K dispozici je i místnost s lůžkem, kde si klient může v průběhu dne lehnout.","pondělí:
7:00 - 15:30
úterý:
7:00 - 15:30
středa:
7:00 - 15:30
čtvrtek:
7:00 - 15:30
pátek:
7:00 - 15:30
sobota:
neděle:","['312 663 224', '312 663 224', 'homolkova.skspkladno@volny.cz', 'http://skspkladno.cz']"
denní stacionáře,Denní stacionáře (4369453),"Středisko pracovní rehabilitace - denní stacionář, o.p.s","Ludvíka Podéště 1874/4, Poruba, 708 00 Ostrava 8",1816675,"Středisko pracovní rehabilitace - denní stacionář, o.p.s.",PhDr. Lenka Hankeová,"Ludvíka Podéště 1874/4, Poruba, 708 00 Ostrava 8",1.1.2014,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením","dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)",počet klientů - 40,"pondělí:
6:00 - 15:00
úterý:
6:00 - 15:00
středa:
6:00 - 15:00
čtvrtek:
6:00 - 15:00
pátek:
6:00 - 15:00
sobota:
neděle:","['596 954 480', '596 954 480', 'spr@sprostrava.cz', 'www.sprostrava.estranky.cz']"
denní stacionáře,Denní stacionáře (8549196),Středisko sociálních služeb,"Dlouhá 736/23, Praha 1-Staré Město, 110 00 Praha 1",66000246,Denní stacionář,Ing. Marta Koucká,"Týnská 622/17, Praha 1-Staré Město, 110 00 Praha 1",1.10.2010,ambulantní,"osoby se zdravotním postižením
senioři","mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 8,"pondělí:
8:00 - 16:30
úterý:
8:00 - 16:30
středa:
8:00 - 16:30
čtvrtek:
8:00 - 16:30
pátek:
8:00 - 16:30
sobota:
neděle:","['224 826 477', 'info@socialnisluzbyp1.cz', 'www.socilnisluzby-praha1.cz']"
denní stacionáře,Denní stacionáře (3502677),"Středisko sociálních služeb města Kopřivnice, příspěvková organizace","Česká 320/29c, 742 21 Kopřivnice",60798891,Denní stacionář Kopretina,Bc. Marie Kurečková,"Francouzská 1181/26, 742 21 Kopřivnice",1.7.2019,ambulantní,"osoby s kombinovaným postižením
Služba je určena lidem se středně těžkým až těžkým mentálním postižením, kombinovaným postižením, autismem a poruchami autistického spektra.
osoby s mentálním postižením",od 18 do 45 let,"počet klientů - 4
Kapacita poskytované sociální služby je 12 klientů denně.","pondělí:
7:00 - 15:00
úterý:
7:00 - 15:00
středa:
7:00 - 15:00
čtvrtek:
7:00 - 15:00
pátek:
7:00 - 15:00
sobota:
neděle:","['556 802 483', 'kopretina.socialni@sssmk.cz', 'www.sssmk.cz']"
denní stacionáře,Denní stacionáře (7260476),Středisko sociálních služeb Prahy 13,"Trávníčkova 1746/37, Praha 13-Stodůlky, 155 00 Praha 515",639541,Středisko sociálních služeb Prahy 13,Mgr. Martina Cvelková,"Trávníčkova 1746/37, Praha 13-Stodůlky, 155 00 Praha 515",1.7.2000,ambulantní,"osoby se zdravotním postižením
senioři","mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 15,"pondělí:
8:00 - 16:30
úterý:
8:00 - 16:30
středa:
8:00 - 16:30
čtvrtek:
8:00 - 16:30
pátek:
8:00 - 16:30
sobota:
neděle:","['222 543 021', 'socialniMC@sssp13.cz', 'www.sssp13.cz']"
denní stacionáře,Denní stacionáře (5093498),"Šance Lovosice, z.s.","K. Maličkého 382/16, Lovosice, 410 02 Lovosice 2",70809828,"Denní stacionář Šance Lovosice, z.s.",Božena Plicková,"K. Maličkého 382/16, Lovosice, 410 02 Lovosice 2",1.4.2013,ambulantní,"osoby s chronickým onemocněním
osoby s mentálním postižením
osoby s tělesným postižením
osoby se zdravotním postižením",Služba je poskytována osobám od 17 do 64 let věku.,"počet klientů - 2
Jedná se o maximální okamžitou kapacitu.","pondělí:
7:30 - 16:00
úterý:
7:30 - 16:00
středa:
7:30 - 16:00
čtvrtek:
7:30 - 16:00
pátek:
7:30 - 16:00
sobota:
neděle:","['730177185', 'plickova2@seznam.cz', 'www.sancelovosice.eu']"
denní stacionáře,Denní stacionáře (2383738),Škola života o.p.s.,"Beskydská 176, Žilina, 741 01 Nový Jičín 1",1791664,Škola života o.p.s.,Mgr. Michal Holáň,"Beskydská 176, Žilina, 741 01 Nový Jičín 1",1.1.2014,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením
nad 18 let (lehká MR, středně těžká MR, těžká MR)","a) od 18 do 65 let. b) Stávající klienti, kteří dosáhli v průběhu poskytování služby ve věku 65 let, pokud jim zdravotní stav umožní a pobyt v denním stacionáři pro ně bude i nadále přínosný, mohou pokračovat ve využívání zařízení i nad rámec věku, stanovený v bodě a) c) Nově příchozí klienti budou přijímáni do věku 60 let.",počet klientů - 20,"pondělí:
7:00 - 15:00
úterý:
7:00 - 15:00
středa:
7:00 - 15:00
čtvrtek:
7:00 - 15:00
pátek:
7:00 - 15:00
sobota:
neděle:","['732 683 593', 'reditel@skola-zivota.cz', 'www.skola-zivota.cz']"
denní stacionáře,Denní stacionáře (7144473),"Ústav sociální péče Brdy, z.ú.","Sluneční náměstí 2583/11, Praha 13-Stodůlky, 158 00 Praha 58",4251806,Domov Čenkov - Denní stacionář,Bc. Hana Štorkánová,"Čenkov 169, 262 23 Jince",1.9.2018,ambulantní,"osoby s chronickým onemocněním
osoby s jiným zdravotním postižením
osoby s tělesným postižením
osoby se zdravotním postižením
senioři",Služba je poskytována osobám od 40 let věku.,počet klientů - 10,"pondělí:
6:00 - 18:00
úterý:
6:00 - 18:00
středa:
6:00 - 18:00
čtvrtek:
6:00 - 18:00
pátek:
6:00 - 18:00
sobota:
6:00 - 18:00
neděle:
6:00 - 18:00","['608400415', 'reditel@domovcenkov', 'www.domovcenkov.cz']"
denní stacionáře,Denní stacionáře (1946835),Ústav sociálních služeb v Praze 4,"Podolská 208/31, Praha 4-Podolí, 147 00 Praha 47",70886199,Denní stacionář DOMOVINKA,"Pavla Bárová, DiS.","Branická 65/46, Praha 4-Braník, 147 00 Praha 47",1.1.2007,ambulantní,senioři,"dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 8,"pondělí:
7:00 - 15:30
úterý:
7:00 - 15:30
středa:
7:00 - 15:30
čtvrtek:
7:00 - 15:30
pátek:
7:00 - 15:30
sobota:
neděle:","['296 320 340', '244 462 523', 'ps4@uss4.cz', 'www.uss4.cz']"
denní stacionáře,Denní stacionáře (7430149),ÚSVIT - zařízení SPMP Havlíčkův Brod z.ú.,"Nádražní 909, Havlíčkův Brod, 580 01 Havlíčkův Brod 1",5520843,ÚSVIT - zařízení SPMP Havlíčkův Brod z. ú.,Mgr. Dana Koudelková,"Nádražní 909, Havlíčkův Brod, 580 01 Havlíčkův Brod 1",1.1.2018,ambulantní,"osoby s kombinovaným postižením
s vyjimkou osob trvale upoutaných na lůžko, či invalidní vozík
osoby s mentálním postižením","dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)","počet klientů - 6
okamžitá kapacita","pondělí:
6:30 - 16:00
úterý:
6:30 - 16:00
středa:
6:30 - 16:00
čtvrtek:
6:30 - 16:00
pátek:
6:30 - 16:00
sobota:
neděle:","['569421520', 'usvit.hb@tiscali.cz', 'www.usvithb.cz']"
denní stacionáře,Denní stacionáře (9268423),"Věra Kosinová - Daneta, zařízení pro zdravotně postižené","Prodloužená 226, Pardubice II-Polabiny, 530 09 Pardubice 9",48162485,"Věra Kosinová - Daneta, zařízení pro zdravotně postižené",Mgr. Věra Kosinová,"Nerudova 1180/28, Pražské Předměstí, 500 02 Hradec Králové 2",1.1.2007,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením
osoby s tělesným postižením
osoby se sluchovým postižením
osoby se zdravotním postižením
osoby se zrakovým postižením",Služba je poskytována klientům od 15 let.,počet klientů - 41,"pondělí:
7:00 - 16:00
úterý:
7:00 - 16:00
středa:
7:00 - 16:00
čtvrtek:
7:00 - 16:00
pátek:
7:00 - 16:00
sobota:
neděle:","['495221897', '495582237', '495 535 955', '495 535 955', 'daneta@braillnet.cz', 'http://www.daneta.cz']"
denní stacionáře,Denní stacionáře (9496934),"Vyšší Hrádek, poskytovatel sociálních služeb","V bažantnici 2440, Brandýs nad Labem-Stará Boleslav, Brandýs nad Labem, 250 01 Brandýs n.Labem-St.Bol.1",71229051,"Denní stacionář VH, p.s.s.",Mgr. Simona Pulkrábková,"V bažantnici 2440, Brandýs nad Labem-Stará Boleslav, Brandýs nad Labem, 250 01 Brandýs n.Labem-St.Bol.1",1.7.2013,ambulantní,osoby s mentálním postižením,- 15 let a výše,"počet klientů - 15
Okamžitá kapacita","pondělí:
8:00 - 16:30
úterý:
8:00 - 16:30
středa:
8:00 - 16:30
čtvrtek:
8:00 - 16:30
pátek:
8:00 - 16:30
sobota:
neděle:","['731 617 628', '326 902 287', 'ds@vyssihradek.cz', 'http://www.vyssihradek.cz']"
denní stacionáře,Denní stacionáře (8559065),"Zahrada, poskytovatel sociálních služeb","H. Malířové 1802, Kladno, 272 01 Kladno 1",71234446,"Zahrada, poskytovatel sociálních služeb",Bc. Jitka Suchá,"H. Malířové 1802, Kladno, 272 01 Kladno 1",1.9.1992,ambulantní,osoby s mentálním postižením,15 - 64 let,"počet klientů - 16
Osoby se středně těžkým až těžkým mentálním postižením, s omezenou schopností sebeobsluhy,bez těžkého smyslového, tělesného a psychiatrického postižení.","pondělí:
6:00 - 17:00
úterý:
6:00 - 17:00
středa:
6:00 - 17:00
čtvrtek:
6:00 - 17:00
pátek:
6:00 - 17:00
sobota:
neděle:","['312 240 461', '776 886 779', '777 177 996', 'bartosova@zahrada-usp.cz', 'http://www.zahrada-usp.cz']"
denní stacionáře,Denní stacionáře (5353237),"Základní škola a Mateřská škola a poskytovatel sociálních služeb, Kaňka o.p.s.","Helsinská 2731, Tábor, 390 05 Tábor 5",28090080,"Základní škola a Mateřská škola a poskytovatel sociálních služeb, Kaňka o.p.s.",Mgr. Irena Lintnerová,"Helsinská 2731, Tábor, 390 05 Tábor 5",1.1.2012,ambulantní,"osoby s chronickým onemocněním
osoby s jiným zdravotním postižením
osoby s kombinovaným postižením
osoby s mentálním postižením
osoby s tělesným postižením
osoby se sluchovým postižením
osoby se zdravotním postižením
osoby se zrakovým postižením",od 2 do 64 let věku,"počet klientů - 12
Jedná se o kapacitu v daný okamžik","pondělí:
7:00 - 16:00
úterý:
7:00 - 16:00
středa:
7:00 - 16:00
čtvrtek:
7:00 - 16:00
pátek:
7:00 - 16:00
sobota:
neděle:","['381 212 872', 'info@kanka.info', 'www.kanka.info']"
denní stacionáře,Denní stacionáře (5241473),"Základní škola a Praktická škola SVÍTÁNÍ, o.p.s.","Komenského 432, Pardubice IV-Pardubičky, 530 03 Pardubice 3",25916092,Denní stacionář SVÍTÁNÍ,Mgr. Miluše Horská,"Ostřešanská 25, Pardubice IV-Nemošice, 530 03 Pardubice 3",1.1.2019,ambulantní,"osoby s kombinovaným postižením
Těžké kombinované postižení - alespoň dvě zdravotní postižení vyjma zrakových a sluchových vad, z nichž jedno lze diagnosticky označit za těžké zdravotní postižení a zároveň jsou tato postižení na sobě nezávislá. Vysoká míra podpory ve většině oblastí potřeb.","dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)","počet klientů - 10
Maximální okamžitá kapacita je 10 klientů, z toho maximálně 4 klienti, kteří využívají mechanický vozík nebo u kterých je nutný neustálý doprovod pracovníka.","pondělí:
7:30 - 16:00 - - v pracovní dny
úterý:
7:30 - 16:00 - - v pracovní dny
středa:
7:30 - 16:00 - - v pracovní dny
čtvrtek:
7:30 - 16:00 - - v pracovní dny
pátek:
7:30 - 16:00 - - v pracovní dny
sobota:
neděle:","['466 049 911', 'svitani@svitani.cz', 'www.svitani.cz']"
